id,text,user_id,sender_id,sender_name,sent_date,sentiment,word_count,created_at,updated_at,twitter_id
143,https://t.co/IEDAZNZ2Z8,3,258048865,nadyaisabelle_,2017-05-31 16:38:48 +0000,0,1,2017-06-08 13:01:27.599632,2017-06-08 13:01:27.599632,8.69956335655412e+17
144,https://t.co/LfR2OODJNA,3,232722665,Miranduhh19,2017-05-31 14:18:51 +0000,0,1,2017-06-08 13:01:27.604415,2017-06-08 13:01:27.604415,8.6992111644543e+17
145,I hate that word but this is lowkey funny https://t.co/P91AFjUuFu,3,232722665,Miranduhh19,2017-05-31 14:18:24 +0000,0,10,2017-06-08 13:01:27.60889,2017-06-08 13:01:27.60889,8.69921004151329e+17
146,https://t.co/pMWhfqZkJ3,3,232722665,Miranduhh19,2017-05-31 14:17:49 +0000,0,1,2017-06-08 13:01:27.61342,2017-06-08 13:01:27.61342,8.69920856067252e+17
147,LMAOOOOO TALKING BOUT WATERED DOWN VERSION LMAOOO IM CRYINGNNNN https://t.co/lCO7NQe29Y,3,27982955,TheB__Word,2017-05-31 05:48:16 +0000,0,10,2017-06-08 13:01:27.617963,2017-06-08 13:01:27.617963,8.69792626840662e+17
148,glad we both love stevie so much,3,1607348432,thelastsolange,2017-05-31 05:32:45 +0000,2,7,2017-06-08 13:01:27.6225,2017-06-08 13:01:27.6225,8.6978872037068e+17
149,oooookey i get it lmao,3,1607348432,thelastsolange,2017-05-31 05:32:36 +0000,0,5,2017-06-08 13:01:27.626963,2017-06-08 13:01:27.626963,8.69788683691586e+17
150,i dont talk to him but some of his tweets i chuckle at lmao but that one i took a bit personal,3,1607348432,thelastsolange,2017-05-31 05:30:41 +0000,0,22,2017-06-08 13:01:27.631882,2017-06-08 13:01:27.631882,8.69788201942213e+17
151,but also i likewise miss doing it in person bc it hasn't stopped lmao,3,1607348432,thelastsolange,2017-05-31 05:30:04 +0000,-1,14,2017-06-08 13:01:27.636456,2017-06-08 13:01:27.636456,8.69788046765556e+17
152,im wondering when our degrees actually come,3,1607348432,thelastsolange,2017-05-31 05:29:38 +0000,0,7,2017-06-08 13:01:27.641145,2017-06-08 13:01:27.641145,8.69787935884931e+17
153,riiiight,3,1607348432,thelastsolange,2017-05-31 05:29:21 +0000,0,1,2017-06-08 13:01:27.645664,2017-06-08 13:01:27.645664,8.69787865366094e+17
154,so i should unfollow orrrrrr?,3,1607348432,thelastsolange,2017-05-31 05:28:08 +0000,0,5,2017-06-08 13:01:27.650311,2017-06-08 13:01:27.650311,8.69787558879924e+17
155,the experience,3,1607348432,thelastsolange,2017-05-31 05:27:37 +0000,0,2,2017-06-08 13:01:27.655804,2017-06-08 13:01:27.655804,8.69787429116547e+17
156,lmfao 2xs,3,1607348432,thelastsolange,2017-05-31 05:27:31 +0000,0,2,2017-06-08 13:01:27.660772,2017-06-08 13:01:27.660772,8.69787403615171e+17
157,lmfao,3,1607348432,thelastsolange,2017-05-31 05:27:15 +0000,0,1,2017-06-08 13:01:27.665126,2017-06-08 13:01:27.665126,8.69787338234319e+17
158,yeah i know but In my mind i was like its not that serious dest,3,1607348432,thelastsolange,2017-05-31 05:27:13 +0000,0,15,2017-06-08 13:01:27.669847,2017-06-08 13:01:27.669847,8.69787329602388e+17
159,but i still was compelled to unfollow atleast,3,1607348432,thelastsolange,2017-05-31 05:26:52 +0000,0,8,2017-06-08 13:01:27.676563,2017-06-08 13:01:27.676563,8.69787241371116e+17
161,like i instantly wanted to block him,3,1607348432,thelastsolange,2017-05-31 05:26:30 +0000,1,7,2017-06-08 13:01:27.687387,2017-06-08 13:01:27.687387,8.69787147150275e+17
162,https://t.co/nSV4T77SGs,3,74903971,_Ibroheem,2017-05-31 05:24:17 +0000,0,1,2017-06-08 13:01:27.692013,2017-06-08 13:01:27.692013,8.69786588728906e+17
163,https://t.co/Q3FfLvIPvc,3,74903971,_Ibroheem,2017-05-31 05:22:19 +0000,0,1,2017-06-08 13:01:27.696406,2017-06-08 13:01:27.696406,8.69786093100573e+17
164,Idk what to do about this lol I'm a Stevie wonder fanatic https://t.co/WaOXBvG1Zh,3,1607348432,thelastsolange,2017-05-31 04:12:43 +0000,1,13,2017-06-08 13:01:27.700996,2017-06-08 13:01:27.700996,8.697685807406e+17
165,https://t.co/sKvfBndHRT,3,30038116,itsMINT_,2017-05-31 04:06:08 +0000,0,1,2017-06-08 13:01:27.705394,2017-06-08 13:01:27.705394,8.69766924565185e+17
166,To mfs who are actually disabled,3,1607348432,thelastsolange,2017-05-31 03:33:51 +0000,0,6,2017-06-08 13:01:27.709829,2017-06-08 13:01:27.709829,8.6975879710713e+17
167,And an insult,3,1607348432,thelastsolange,2017-05-31 03:33:43 +0000,0,3,2017-06-08 13:01:27.714184,2017-06-08 13:01:27.714184,8.69758764815143e+17
168,Lmfao like what a joke,3,1607348432,thelastsolange,2017-05-31 03:33:37 +0000,1,5,2017-06-08 13:01:27.718759,2017-06-08 13:01:27.718759,8.69758738781131e+17
169,https://t.co/569n7vNPlq,3,174508651,erieleisrandom,2017-05-31 03:27:18 +0000,0,1,2017-06-08 13:01:27.723304,2017-06-08 13:01:27.723304,8.697571496767e+17
170,https://t.co/mn9xf5JFsU,3,232722665,Miranduhh19,2017-05-31 02:55:48 +0000,0,1,2017-06-08 13:01:27.728612,2017-06-08 13:01:27.728612,8.69749221011927e+17
171,https://t.co/Eo6dRqTxeE,3,258048865,nadyaisabelle_,2017-05-31 02:38:05 +0000,0,1,2017-06-08 13:01:27.733247,2017-06-08 13:01:27.733247,8.69744762777211e+17
172,https://t.co/ebeSWrSWYc,3,174508651,erieleisrandom,2017-05-31 02:27:20 +0000,0,1,2017-06-08 13:01:27.737863,2017-06-08 13:01:27.737863,8.69742057627288e+17
173,https://t.co/wcRHE2xawB,3,1549542475,savemoney__,2017-05-31 02:15:00 +0000,0,1,2017-06-08 13:01:27.742006,2017-06-08 13:01:27.742006,8.69738953913635e+17
174,https://t.co/Zw8IZEUx25,3,1914258427,urbannative_,2017-05-31 02:06:59 +0000,0,1,2017-06-08 13:01:27.746342,2017-06-08 13:01:27.746342,8.69736938495918e+17
175,https://t.co/nhlX5ZCiA1,3,232722665,Miranduhh19,2017-05-31 01:51:54 +0000,0,1,2017-06-08 13:01:27.750723,2017-06-08 13:01:27.750723,8.69733139786195e+17
176,So tired,3,1607348432,thelastsolange,2017-05-30 23:41:31 +0000,0,2,2017-06-08 13:01:27.754853,2017-06-08 13:01:27.754853,8.69700329289523e+17
177,https://t.co/pk0uQHeuKo,3,1607348432,thelastsolange,2017-05-30 23:41:25 +0000,0,1,2017-06-08 13:01:27.759043,2017-06-08 13:01:27.759043,8.69700303905595e+17
178,https://t.co/LjpgB5gdwq,3,232722665,Miranduhh19,2017-05-30 23:20:16 +0000,0,1,2017-06-08 13:01:27.76339,2017-06-08 13:01:27.76339,8.69694979937104e+17
179,https://t.co/ukJ2Bjqzsr,3,258048865,nadyaisabelle_,2017-05-30 23:13:49 +0000,0,1,2017-06-08 13:01:27.767608,2017-06-08 13:01:27.767608,8.69693358767305e+17
180,https://t.co/1VlcMmlADO,3,174508651,erieleisrandom,2017-05-30 21:08:14 +0000,0,1,2017-06-08 13:01:27.772095,2017-06-08 13:01:27.772095,8.69661754980217e+17
181,Still not over it https://t.co/8tWV54ck9U,3,174508651,erieleisrandom,2017-05-30 20:50:46 +0000,0,5,2017-06-08 13:01:27.776478,2017-06-08 13:01:27.776478,8.69657357822947e+17
182,https://t.co/bRAIIF5T42,3,1549542475,savemoney__,2017-05-30 19:47:35 +0000,0,1,2017-06-08 13:01:27.780812,2017-06-08 13:01:27.780812,8.69641457451377e+17
183,https://t.co/HmkU6ZbYJs,3,174508651,erieleisrandom,2017-05-30 19:28:35 +0000,0,1,2017-06-08 13:01:27.785261,2017-06-08 13:01:27.785261,8.69636677651882e+17
184,https://t.co/9rwGxalDfL,3,174508651,erieleisrandom,2017-05-30 19:24:34 +0000,0,1,2017-06-08 13:01:27.789861,2017-06-08 13:01:27.789861,8.6963566779351e+17
185,https://t.co/Ekrdz2eUb1,3,174508651,erieleisrandom,2017-05-30 18:03:01 +0000,0,1,2017-06-08 13:01:27.794112,2017-06-08 13:01:27.794112,8.69615142132208e+17
186,https://t.co/plaqOMd1mT,3,27982955,TheB__Word,2017-05-30 14:03:57 +0000,0,1,2017-06-08 13:01:27.798575,2017-06-08 13:01:27.798575,8.69554981107626e+17
187,https://t.co/mxg1BuOyUj,3,74903971,_Ibroheem,2017-05-30 11:49:26 +0000,0,1,2017-06-08 13:01:27.802862,2017-06-08 13:01:27.802862,8.69521129895068e+17
188,https://t.co/a6bBJix4IB,3,74903971,_Ibroheem,2017-05-30 11:49:01 +0000,0,1,2017-06-08 13:01:27.807638,2017-06-08 13:01:27.807638,8.69521022034342e+17
189,https://t.co/MyKHvL70Er,3,277796845,gabriellebangs,2017-05-30 06:24:04 +0000,0,1,2017-06-08 13:01:27.812157,2017-06-08 13:01:27.812157,8.69439244892336e+17
190,Me at any minor inconvenience https://t.co/fRG8uGJdI0,3,277796845,gabriellebangs,2017-05-30 06:21:05 +0000,0,6,2017-06-08 13:01:27.817329,2017-06-08 13:01:27.817329,8.69438496532034e+17
191,This whole thread is amazing https://t.co/be321jvgMo,3,277796845,gabriellebangs,2017-05-30 06:16:19 +0000,1,6,2017-06-08 13:01:27.822905,2017-06-08 13:01:27.822905,8.6943729586638e+17
192,https://t.co/ogHa6aIfeu,3,277796845,gabriellebangs,2017-05-30 06:02:28 +0000,0,1,2017-06-08 13:01:27.827522,2017-06-08 13:01:27.827522,8.69433811951636e+17
193,And somebody said childish gambling was better byeeee https://t.co/CqZtLR3r0f,3,277796845,gabriellebangs,2017-05-30 06:00:18 +0000,1,9,2017-06-08 13:01:27.832197,2017-06-08 13:01:27.832197,8.69433266448863e+17
194,https://t.co/0G4lBoCHd9,3,1914258427,urbannative_,2017-05-30 04:09:46 +0000,0,1,2017-06-08 13:01:27.836485,2017-06-08 13:01:27.836485,8.69405450302886e+17
195,https://t.co/boNAMgfru7,3,174508651,erieleisrandom,2017-05-30 02:27:18 +0000,0,1,2017-06-08 13:01:27.84068,2017-06-08 13:01:27.84068,8.69379664409743e+17
196,https://t.co/Io1jBho17C,3,174508651,erieleisrandom,2017-05-30 01:51:20 +0000,0,1,2017-06-08 13:01:27.844908,2017-06-08 13:01:27.844908,8.69370610069144e+17
197,WTF https://t.co/4G5g90nhnj,3,174508651,erieleisrandom,2017-05-30 01:50:09 +0000,0,2,2017-06-08 13:01:27.849152,2017-06-08 13:01:27.849152,8.69370312638509e+17
198,https://t.co/PVtuCIQdCi,3,1914258427,urbannative_,2017-05-29 22:10:16 +0000,0,1,2017-06-08 13:01:27.853228,2017-06-08 13:01:27.853228,8.6931497882153e+17
199,Wowowoowowow https://t.co/11XLf4z5RB,3,174508651,erieleisrandom,2017-05-29 21:02:55 +0000,0,2,2017-06-08 13:01:27.857389,2017-06-08 13:01:27.857389,8.69298028582142e+17
200,https://t.co/8CdAaetIP1,3,174508651,erieleisrandom,2017-05-29 20:00:10 +0000,0,1,2017-06-08 13:01:27.861864,2017-06-08 13:01:27.861864,8.69282237510025e+17
201,LmAo sisoiswkowowla https://t.co/EEGqvcbJw6,3,174508651,erieleisrandom,2017-05-29 19:50:31 +0000,0,3,2017-06-08 13:01:27.866041,2017-06-08 13:01:27.866041,8.69279810694074e+17
202,https://t.co/PkYkCJJeK6,3,174508651,erieleisrandom,2017-05-29 19:50:00 +0000,0,1,2017-06-08 13:01:27.870436,2017-06-08 13:01:27.870436,8.69279679009743e+17
203,https://t.co/KClVCQpPFI,3,1549542475,savemoney__,2017-05-29 18:39:54 +0000,0,1,2017-06-08 13:01:27.874735,2017-06-08 13:01:27.874735,8.69262036169105e+17
204,Look what you started. https://t.co/172K6ScvwS,3,174508651,erieleisrandom,2017-05-29 17:28:34 +0000,0,5,2017-06-08 13:01:27.879074,2017-06-08 13:01:27.879074,8.69244087312011e+17
205,https://t.co/HZ2OkrPdHX,3,174508651,erieleisrandom,2017-05-29 17:17:44 +0000,0,1,2017-06-08 13:01:27.883367,2017-06-08 13:01:27.883367,8.69241358355247e+17
206,https://t.co/uyImWtqLs8,3,174508651,erieleisrandom,2017-05-29 16:55:20 +0000,0,1,2017-06-08 13:01:27.887917,2017-06-08 13:01:27.887917,8.69235723005723e+17
207,💀💀💀,4,74903971,_Ibroheem,2017-06-06 16:58:56 +0000,0,1,2017-06-08 16:11:21.649306,2017-06-08 16:11:21.649306,8.72135730138677e+17
208,https://t.co/korfTLoq8I,4,74903971,_Ibroheem,2017-06-05 06:05:41 +0000,0,1,2017-06-08 16:11:21.658726,2017-06-08 16:11:21.658726,8.71608948817883e+17
209,https://t.co/dgZKWMLrTB,4,74903971,_Ibroheem,2017-06-05 05:27:46 +0000,0,1,2017-06-08 16:11:21.665026,2017-06-08 16:11:21.665026,8.71599405794722e+17
210,https://t.co/pQuXhxNIfx,4,74903971,_Ibroheem,2017-06-05 05:27:43 +0000,0,1,2017-06-08 16:11:21.670761,2017-06-08 16:11:21.670761,8.7159939128252e+17
211,https://t.co/Vwx15HaNSk,4,74903971,_Ibroheem,2017-06-05 05:24:00 +0000,0,1,2017-06-08 16:11:21.676179,2017-06-08 16:11:21.676179,8.71598459266241e+17
212,https://t.co/FM5qMT5egm,4,74903971,_Ibroheem,2017-06-05 05:23:50 +0000,0,1,2017-06-08 16:11:21.683262,2017-06-08 16:11:21.683262,8.71598416358498e+17
213,https://t.co/rrB71psVCU,4,74903971,_Ibroheem,2017-06-05 05:23:40 +0000,0,1,2017-06-08 16:11:21.690147,2017-06-08 16:11:21.690147,8.71598372129583e+17
214,LMAOOOOOOOO THAF FIGHT,4,74903971,_Ibroheem,2017-06-05 05:23:15 +0000,0,3,2017-06-08 16:11:21.695159,2017-06-08 16:11:21.695159,8.71598269394276e+17
215,That's actually a banger,4,74903971,_Ibroheem,2017-06-05 05:22:27 +0000,0,4,2017-06-08 16:11:21.701837,2017-06-08 16:11:21.701837,8.71598066046034e+17
216,Lmaoooooooo uber driver,4,74903971,_Ibroheem,2017-06-05 05:21:53 +0000,0,3,2017-06-08 16:11:21.70748,2017-06-08 16:11:21.70748,8.71597924060471e+17
217,https://t.co/TLSrTsh6Op,4,1914258427,urbannative_,2017-06-02 10:34:40 +0000,0,1,2017-06-08 16:11:21.712697,2017-06-08 16:11:21.712697,8.70589476241846e+17
218,For sure https://t.co/j8YQFJqDUB,4,30038116,itsMINT_,2017-06-02 02:46:24 +0000,0,3,2017-06-08 16:11:21.717646,2017-06-08 16:11:21.717646,8.70471634146271e+17
219,"Also me: I""'m such a nice person, why would they do this to me if all people""",4,74903971,_Ibroheem,2017-05-29 12:35:20 +0000,1,17,2017-06-08 16:11:21.722203,2017-06-08 16:11:21.722203,8.69170291712287e+17
220,"Me: ""Fuck them""",4,74903971,_Ibroheem,2017-05-29 12:34:55 +0000,-1,3,2017-06-08 16:11:21.727073,2017-06-08 16:11:21.727073,8.69170185990582e+17
221,LMAOOOO New York is me,4,74903971,_Ibroheem,2017-05-29 12:34:40 +0000,0,5,2017-06-08 16:11:21.731754,2017-06-08 16:11:21.731754,8.69170121671033e+17
222,The child lmaooooooooooo,4,74903971,_Ibroheem,2017-05-29 12:34:04 +0000,0,3,2017-06-08 16:11:21.736469,2017-06-08 16:11:21.736469,8.69169970957009e+17
223,MARIO kart 😂,4,74903971,_Ibroheem,2017-05-29 12:33:20 +0000,0,3,2017-06-08 16:11:21.741505,2017-06-08 16:11:21.741505,8.69169788651618e+17
224,https://t.co/tEIov76kqc,4,74903971,_Ibroheem,2017-05-28 22:46:15 +0000,0,1,2017-06-08 16:11:21.748391,2017-06-08 16:11:21.748391,8.689616446841e+17
225,This fight lol https://t.co/9A6NaDqpvX,4,74903971,_Ibroheem,2017-05-28 22:43:49 +0000,1,4,2017-06-08 16:11:21.753288,2017-06-08 16:11:21.753288,8.68961034446397e+17
226,https://t.co/JsnWkojFSx,4,74903971,_Ibroheem,2017-05-28 22:36:23 +0000,0,1,2017-06-08 16:11:21.758323,2017-06-08 16:11:21.758323,8.68959164080337e+17
227,https://t.co/JVpsxmaMKZ,4,27982955,TheB__Word,2017-05-25 06:42:40 +0000,0,1,2017-06-08 16:11:21.762781,2017-06-08 16:11:21.762781,8.67631989721051e+17
228,https://t.co/bC3UKz7yyd,4,27982955,TheB__Word,2017-05-25 06:36:16 +0000,0,1,2017-06-08 16:11:21.769905,2017-06-08 16:11:21.769905,8.67630376545657e+17
229,https://t.co/BhFZsdWRoV,4,27982955,TheB__Word,2017-05-25 06:35:04 +0000,0,1,2017-06-08 16:11:21.775271,2017-06-08 16:11:21.775271,8.67630075621114e+17
230,https://t.co/Q8yVRj1qZX,4,27982955,TheB__Word,2017-05-25 06:34:12 +0000,0,1,2017-06-08 16:11:21.780599,2017-06-08 16:11:21.780599,8.67629858184208e+17
231,https://t.co/IBCcF7tL6b,4,74903971,_Ibroheem,2017-05-24 05:44:32 +0000,0,1,2017-06-08 16:11:21.786169,2017-06-08 16:11:21.786169,8.67254969233277e+17
232,https://t.co/N5aomsxS9Z,4,74903971,_Ibroheem,2017-05-22 11:50:44 +0000,0,1,2017-06-08 16:11:21.791281,2017-06-08 16:11:21.791281,8.66622350447395e+17
233,https://t.co/ZxBYGxquyT,4,74903971,_Ibroheem,2017-05-21 20:35:20 +0000,0,1,2017-06-08 16:11:21.79605,2017-06-08 16:11:21.79605,8.66391982230315e+17
234,https://t.co/TDE87T76XA,4,74903971,_Ibroheem,2017-05-21 20:12:37 +0000,0,1,2017-06-08 16:11:21.802763,2017-06-08 16:11:21.802763,8.66386267755356e+17
235,https://t.co/1svyx6Wya6,4,74903971,_Ibroheem,2017-05-21 17:08:51 +0000,0,1,2017-06-08 16:11:21.809557,2017-06-08 16:11:21.809557,8.66340021640479e+17
236,https://t.co/luSvJdOjFZ,4,74903971,_Ibroheem,2017-05-20 06:35:51 +0000,0,1,2017-06-08 16:11:21.815217,2017-06-08 16:11:21.815217,8.65818332817015e+17
237,https://t.co/XGIi19LnTf,4,74903971,_Ibroheem,2017-05-20 06:26:06 +0000,0,1,2017-06-08 16:11:21.820222,2017-06-08 16:11:21.820222,8.6581587946804e+17
238,🔥🔥🔥 https://t.co/C1zw7uo8NX,4,74903971,_Ibroheem,2017-05-20 06:25:33 +0000,0,2,2017-06-08 16:11:21.825375,2017-06-08 16:11:21.825375,8.6581573998227e+17
239,https://t.co/Vx2WTRg9hT,4,74903971,_Ibroheem,2017-05-20 04:15:08 +0000,0,1,2017-06-08 16:11:21.830178,2017-06-08 16:11:21.830178,8.65782921973703e+17
240,https://t.co/QwzKF0Dlxp,4,74903971,_Ibroheem,2017-05-19 02:35:14 +0000,0,1,2017-06-08 16:11:21.837923,2017-06-08 16:11:21.837923,8.65395393152008e+17
241,https://t.co/QEFh4UWNve,4,74903971,_Ibroheem,2017-05-17 23:05:56 +0000,0,1,2017-06-08 16:11:21.842991,2017-06-08 16:11:21.842991,8.64980334420648e+17
242,https://t.co/UV6mfrDYSR,4,74903971,_Ibroheem,2017-05-15 11:34:28 +0000,0,1,2017-06-08 16:11:21.848005,2017-06-08 16:11:21.848005,8.64081541726601e+17
243,My head hurts https://t.co/f21vhTE4HG,4,74903971,_Ibroheem,2017-05-15 03:50:46 +0000,0,4,2017-06-08 16:11:21.853238,2017-06-08 16:11:21.853238,8.63964848539001e+17
244,https://t.co/r0Yzhw1dvn,4,74903971,_Ibroheem,2017-05-13 23:57:37 +0000,0,1,2017-06-08 16:11:21.858157,2017-06-08 16:11:21.858157,8.635437864373e+17
245,https://t.co/PegVhfoZGk,4,74903971,_Ibroheem,2017-05-13 10:28:48 +0000,0,1,2017-06-08 16:11:21.863582,2017-06-08 16:11:21.863582,8.63340241956086e+17
246,lmaooooooooo that's so damn real,4,74903971,_Ibroheem,2017-05-12 02:53:57 +0000,0,5,2017-06-08 16:11:21.869984,2017-06-08 16:11:21.869984,8.62863388556308e+17
247,THE EDIBLE TWEET,4,74903971,_Ibroheem,2017-05-12 02:53:51 +0000,0,3,2017-06-08 16:11:21.87602,2017-06-08 16:11:21.87602,8.62863363692532e+17
248,https://t.co/oElsxrSW5a,4,74903971,_Ibroheem,2017-05-12 02:14:34 +0000,0,1,2017-06-08 16:11:21.882758,2017-06-08 16:11:21.882758,8.62853474563891e+17
249,Lmaooooooooooooooooooo,4,74903971,_Ibroheem,2017-05-10 23:28:57 +0000,0,1,2017-06-08 16:11:21.892863,2017-06-08 16:11:21.892863,8.62449411431039e+17
250,https://t.co/7attNDKVu0,4,74903971,_Ibroheem,2017-05-10 18:46:55 +0000,0,1,2017-06-08 16:11:21.906849,2017-06-08 16:11:21.906849,8.62378433019605e+17
251,https://t.co/kNm5W6qKU7,4,74903971,_Ibroheem,2017-05-09 23:20:40 +0000,0,1,2017-06-08 16:11:21.920125,2017-06-08 16:11:21.920125,8.62084938748875e+17
252,The flaming hots 😂,4,74903971,_Ibroheem,2017-05-09 23:19:48 +0000,0,4,2017-06-08 16:11:21.931664,2017-06-08 16:11:21.931664,8.6208471817044e+17
253,😂😂😂,4,74903971,_Ibroheem,2017-05-09 23:19:40 +0000,0,1,2017-06-08 16:11:21.942572,2017-06-08 16:11:21.942572,8.62084683957449e+17
254,The car is me 😂😂😂,4,74903971,_Ibroheem,2017-05-09 05:42:33 +0000,0,5,2017-06-08 16:11:21.956003,2017-06-08 16:11:21.956003,8.618186548533e+17
255,FRRRRRRRR literally the best time in life. It was so raw originally just seeing everyone's vine in Brooks. And then Revine was introduced...,4,74903971,_Ibroheem,2017-05-09 02:16:16 +0000,1,23,2017-06-08 16:11:21.969151,2017-06-08 16:11:21.969151,8.61766741839499e+17
256,Yikes https://t.co/cVkyNbPui7,4,74903971,_Ibroheem,2017-05-07 18:38:34 +0000,0,2,2017-06-08 16:11:21.97959,2017-06-08 16:11:21.97959,8.6128917040434e+17
257,But you gotta add 4lokos lmaoooo,4,74903971,_Ibroheem,2017-05-07 18:25:44 +0000,0,6,2017-06-08 16:11:21.985649,2017-06-08 16:11:21.985649,8.6128593909572e+17
258,Wait that's us,4,74903971,_Ibroheem,2017-05-07 18:25:36 +0000,0,3,2017-06-08 16:11:21.991419,2017-06-08 16:11:21.991419,8.61285907105755e+17
259,Why did Marc and Jasmine have such a hard time? Lmao,4,74903971,_Ibroheem,2017-05-07 18:24:53 +0000,0,11,2017-06-08 16:11:21.996834,2017-06-08 16:11:21.996834,8.6128572380629e+17
260,What?!?,4,74903971,_Ibroheem,2017-05-07 18:24:41 +0000,0,1,2017-06-08 16:11:22.002353,2017-06-08 16:11:22.002353,8.61285675999605e+17
261,Woooooow they are still together!!!,4,74903971,_Ibroheem,2017-05-07 18:24:39 +0000,0,5,2017-06-08 16:11:22.007983,2017-06-08 16:11:22.007983,8.61285668114268e+17
262,https://t.co/CPOZriW72h,4,74903971,_Ibroheem,2017-05-07 00:46:21 +0000,0,1,2017-06-08 16:11:22.013861,2017-06-08 16:11:22.013861,8.6101933676451e+17
263,https://t.co/eiptgHBl9z,4,74903971,_Ibroheem,2017-05-06 19:42:10 +0000,0,1,2017-06-08 16:11:22.020458,2017-06-08 16:11:22.020458,8.60942788573237e+17
264,https://t.co/jGIAWzu1MK,4,74903971,_Ibroheem,2017-05-06 17:49:50 +0000,0,1,2017-06-08 16:11:22.026039,2017-06-08 16:11:22.026039,8.60914516233781e+17
265,Wait strawberry lemonade from Wendy's is the best lmaooo https://t.co/rH1zI3kuEW,4,74903971,_Ibroheem,2017-05-06 17:09:02 +0000,1,10,2017-06-08 16:11:22.031184,2017-06-08 16:11:22.031184,8.60904247516434e+17
266,Relatable https://t.co/m3m7MT7Kbw,4,74903971,_Ibroheem,2017-05-06 05:30:23 +0000,0,2,2017-06-08 16:11:22.037208,2017-06-08 16:11:22.037208,8.60728427422396e+17
267,https://t.co/GvYYlUTOj6,4,74903971,_Ibroheem,2017-05-05 21:07:04 +0000,0,1,2017-06-08 16:11:22.043133,2017-06-08 16:11:22.043133,8.60601764797714e+17
268,https://t.co/lYsVCGxDEs,4,74903971,_Ibroheem,2017-05-05 19:24:28 +0000,0,1,2017-06-08 16:11:22.050172,2017-06-08 16:11:22.050172,8.60575946302161e+17
269,This was me so hard in high school https://t.co/UYzIXOUSXP,4,74903971,_Ibroheem,2017-05-04 23:52:22 +0000,0,9,2017-06-08 16:11:22.056145,2017-06-08 16:11:22.056145,8.60280975007371e+17
270,Footsketball https://t.co/TsFEKiuR47,4,74903971,_Ibroheem,2017-05-04 23:10:04 +0000,0,2,2017-06-08 16:11:22.061915,2017-06-08 16:11:22.061915,8.60270330350273e+17
271,I feel like he just be doing anything lol https://t.co/gD3WrWw1qp,4,74903971,_Ibroheem,2017-05-04 23:05:05 +0000,2,10,2017-06-08 16:11:22.067374,2017-06-08 16:11:22.067374,8.60269078363222e+17
272,https://t.co/MtwgdrZu6w,4,74903971,_Ibroheem,2017-05-04 16:47:43 +0000,0,1,2017-06-08 16:11:22.07229,2017-06-08 16:11:22.07229,8.60174109623321e+17
273,https://t.co/KLBcqvKWQj,4,27982955,TheB__Word,2017-05-04 15:27:32 +0000,0,1,2017-06-08 16:11:22.079933,2017-06-08 16:11:22.079933,8.60153930843656e+17
274,https://t.co/ij5TdwqAga,4,27982955,TheB__Word,2017-05-04 15:25:36 +0000,0,1,2017-06-08 16:11:22.105292,2017-06-08 16:11:22.105292,8.601534442247e+17
275,https://t.co/Ondqx6QHgA,4,27982955,TheB__Word,2017-05-04 15:24:38 +0000,0,1,2017-06-08 16:11:22.112234,2017-06-08 16:11:22.112234,8.60153200204296e+17
276,https://t.co/OYfc4GhCP2,4,74903971,_Ibroheem,2017-05-03 17:11:02 +0000,0,1,2017-06-08 16:11:22.117759,2017-06-08 16:11:22.117759,8.59817589874328e+17
